relative_humidity,dry_bulb_temp_f,wind_speed,station_pressure,precip
94.0,55.0,13.0,29.98,0.01
46.0,47.0,16.0,30.09,0.01
87.0,59.0,7.0,29.99,0.0
87.0,64.0,8.0,30.01,0.0
83.0,70.0,13.0,29.82,0.01
80.0,51.0,16.0,30.27,0.01
66.0,49.0,6.0,30.18,0.01
65.0,62.0,9.0,29.89,0.0
88.0,25.0,0.0,30.22,0.0
82.0,79.0,13.0,29.86,0.0
54.0,76.0,16.0,30.03,0.01
88.0,25.0,3.0,29.99,0.01
48.0,78.0,13.0,29.92,0.0
77.0,55.0,7.0,30.21,0.0
74.0,79.0,10.0,29.88,0.01
53.0,41.0,15.0,30.05,0.0
86.0,36.0,26.0,29.57,0.01
45.0,80.0,11.0,30.11,0.0
70.0,63.0,15.0,30.26,0.0
55.0,67.0,15.0,29.84,0.01
27.0,89.0,13.0,29.71,0.01
51.0,38.0,20.0,29.85,0.0
72.0,52.0,7.0,30.19,0.01
84.0,75.0,9.0,29.9,0.0
63.0,86.0,11.0,29.71,0.0
55.0,57.0,7.0,30.34,0.0
89.0,39.0,6.0,29.9,0.0
35.0,18.0,17.0,30.32,0.01
51.0,42.0,14.0,29.88,0.0
47.0,78.0,5.0,30.13,0.0
40.0,22.0,7.0,30.65,0.0
14.0,56.0,22.0,29.97,0.0
63.0,61.0,8.0,30.31,0.0
79.0,42.0,7.0,30.35,0.0
89.0,46.0,13.0,29.98,0.01
65.0,66.0,9.0,29.97,0.0
77.0,50.0,6.0,30.01,0.0
57.0,35.0,14.0,30.05,0.0
59.0,59.0,14.0,29.91,0.01
70.0,62.0,9.0,30.06,0.0
75.0,61.0,3.0,30.27,0.0
88.0,75.0,14.0,30.17,0.0
83.0,54.0,7.0,30.14,0.03
40.0,26.0,7.0,30.37,0.0
68.0,70.0,3.0,29.97,0.0
69.0,78.0,8.0,30.04,0.0
89.0,42.0,21.0,29.83,0.02
100.0,49.0,14.0,29.65,0.01
72.0,58.0,5.0,29.93,0.01
41.0,41.0,10.0,29.89,0.0
93.0,60.0,0.0,29.84,0.01
87.0,37.0,13.0,29.6,0.01
100.0,75.0,10.0,29.87,0.07
52.0,49.0,15.0,30.18,0.0
80.0,48.0,3.0,30.14,0.01
51.0,73.0,14.0,30.1,0.01
47.0,30.0,23.0,30.05,0.0
74.0,82.0,15.0,30.03,0.01
51.0,26.0,0.0,30.14,0.01
49.0,80.0,7.0,30.04,0.0
88.0,61.0,5.0,30.15,0.01
75.0,29.0,5.0,30.02,0.01
50.0,7.0,5.0,30.33,0.0
96.0,53.0,5.0,29.54,0.01
94.0,72.0,11.0,29.9,0.0
89.0,52.0,9.0,30.03,0.0
88.0,66.0,0.0,30.18,0.01
73.0,36.0,6.0,30.44,0.01
86.0,51.0,20.0,29.37,0.03
100.0,74.0,17.0,30.0,0.01
58.0,59.0,15.0,30.09,0.0
44.0,82.0,6.0,29.91,0.0
76.0,73.0,8.0,30.22,0.01
76.0,72.0,6.0,29.96,0.0
63.0,66.0,16.0,29.97,0.01
77.0,77.0,9.0,29.95,0.0
52.0,61.0,20.0,29.85,0.0
87.0,65.0,22.0,29.93,0.01
56.0,76.0,8.0,30.02,0.0
61.0,33.0,6.0,30.37,0.0
93.0,61.0,22.0,29.86,0.07
100.0,55.0,7.0,29.89,0.01
45.0,44.0,13.0,30.34,0.0
82.0,76.0,20.0,29.91,0.01
60.0,40.0,17.0,30.13,0.0
84.0,75.0,16.0,29.89,0.01
78.0,62.0,10.0,29.6,0.0
79.0,42.0,11.0,30.01,0.01
54.0,31.0,13.0,30.32,0.01
96.0,42.0,14.0,30.15,0.08
68.0,42.0,0.0,29.92,0.01
50.0,74.0,14.0,30.21,0.01
93.0,59.0,9.0,30.21,0.01
80.0,52.0,14.0,29.85,0.0
63.0,64.0,10.0,30.43,0.01
70.0,68.0,10.0,29.85,0.0
74.0,49.0,9.0,29.94,0.0
74.0,80.0,8.0,29.96,0.0
70.0,84.0,14.0,29.75,0.01
31.0,18.0,13.0,30.21,0.0
42.0,33.0,18.0,30.15,0.0
35.0,82.0,13.0,29.96,0.0
57.0,72.0,5.0,29.81,0.0
93.0,68.0,0.0,30.0,0.19
94.0,76.0,14.0,29.9,0.01
83.0,72.0,8.0,29.65,0.01
93.0,59.0,5.0,29.91,0.0
51.0,55.0,22.0,29.98,0.0
73.0,34.0,7.0,30.34,0.0
88.0,55.0,10.0,29.73,0.01
41.0,18.0,11.0,30.1,0.0
91.0,76.0,8.0,29.79,0.0
69.0,73.0,21.0,29.88,0.0
92.0,51.0,10.0,29.92,0.01
58.0,64.0,7.0,29.95,0.0
92.0,51.0,25.0,29.71,0.11
63.0,86.0,15.0,30.03,0.0
49.0,55.0,3.0,30.31,0.0
84.0,68.0,5.0,30.26,0.0
93.0,47.0,6.0,30.02,0.0
93.0,58.0,6.0,29.9,0.01
74.0,82.0,13.0,30.05,0.01
44.0,62.0,10.0,30.08,0.01
76.0,36.0,0.0,30.29,0.0
49.0,40.0,11.0,30.16,0.0
84.0,66.0,8.0,29.96,0.0
79.0,79.0,14.0,30.05,0.0
77.0,79.0,10.0,29.59,0.0
51.0,54.0,14.0,30.26,0.01
91.0,76.0,6.0,29.87,0.01
90.0,68.0,6.0,30.08,0.0
87.0,63.0,3.0,29.97,0.0
93.0,48.0,18.0,29.91,0.01
59.0,36.0,16.0,30.5,0.01
69.0,59.0,8.0,30.14,0.01
90.0,62.0,6.0,29.9,0.01
94.0,57.0,9.0,29.81,0.01
69.0,80.0,15.0,29.8,0.0
50.0,76.0,9.0,30.09,0.0
46.0,35.0,26.0,30.14,0.01
89.0,41.0,8.0,29.89,0.01
34.0,28.0,11.0,30.2,0.0
81.0,63.0,8.0,29.97,0.01
60.0,40.0,11.0,29.96,0.0
25.0,33.0,16.0,30.35,0.01
64.0,49.0,8.0,30.11,0.0
86.0,62.0,6.0,29.92,0.0
93.0,61.0,10.0,29.94,0.05
93.0,46.0,6.0,29.65,0.01
71.0,73.0,10.0,29.88,0.0
50.0,20.0,16.0,30.49,0.0
57.0,38.0,13.0,30.47,0.0
37.0,62.0,13.0,30.1,0.0
67.0,78.0,11.0,30.03,0.0
50.0,66.0,13.0,29.76,0.0
86.0,40.0,6.0,29.82,0.0
79.0,42.0,10.0,30.22,0.01
64.0,80.0,21.0,30.07,0.0
86.0,46.0,0.0,30.17,0.0
66.0,82.0,14.0,29.85,0.01
85.0,42.0,10.0,29.96,0.01
83.0,59.0,11.0,30.0,0.0
70.0,37.0,5.0,30.15,0.01
89.0,50.0,25.0,29.32,0.01
88.0,59.0,15.0,29.89,0.01
90.0,69.0,5.0,30.23,0.0
85.0,76.0,7.0,29.76,0.0
62.0,58.0,17.0,30.27,0.0
59.0,72.0,9.0,29.85,0.01
83.0,77.0,10.0,29.79,0.01
21.0,76.0,13.0,29.97,0.01
55.0,75.0,17.0,30.0,0.0
57.0,39.0,15.0,29.83,0.0
56.0,79.0,11.0,29.94,0.0
90.0,63.0,20.0,29.97,0.0
52.0,75.0,15.0,30.14,0.0
83.0,63.0,29.0,29.9,0.01
66.0,45.0,15.0,29.39,0.01
59.0,69.0,7.0,29.97,0.0
64.0,77.0,11.0,29.73,0.01
87.0,67.0,9.0,30.0,0.0
71.0,47.0,10.0,29.87,0.0
65.0,43.0,10.0,30.41,0.0
59.0,49.0,14.0,30.34,0.0
60.0,74.0,5.0,29.88,0.0
93.0,56.0,10.0,29.88,0.0
83.0,51.0,5.0,29.59,0.0
79.0,41.0,9.0,30.01,0.01
84.0,65.0,18.0,29.88,0.0
93.0,57.0,13.0,30.3,0.01
59.0,53.0,11.0,30.16,0.0
89.0,50.0,5.0,30.09,0.0
41.0,94.0,14.0,29.88,0.0
75.0,66.0,14.0,30.11,0.0
50.0,79.0,9.0,29.82,0.0
96.0,53.0,5.0,29.89,0.11
61.0,84.0,9.0,29.8,0.0
78.0,68.0,17.0,30.22,0.0
27.0,58.0,22.0,30.05,0.0
75.0,66.0,7.0,29.96,0.0
74.0,47.0,18.0,29.7,0.0
87.0,73.0,5.0,29.88,0.0
84.0,73.0,16.0,29.65,0.01
92.0,42.0,17.0,29.72,0.03
69.0,81.0,0.0,29.99,0.0
47.0,19.0,7.0,30.24,0.0
93.0,36.0,48.0,29.2,0.07
64.0,32.0,25.0,29.68,0.0
29.0,27.0,7.0,30.52,0.0
50.0,75.0,18.0,29.97,0.01
85.0,42.0,13.0,29.89,0.01
48.0,24.0,11.0,30.2,0.01
73.0,38.0,7.0,30.29,0.0
59.0,67.0,8.0,30.02,0.0
74.0,76.0,21.0,29.81,0.0
91.0,72.0,5.0,30.15,0.0
63.0,65.0,13.0,30.09,0.0
100.0,47.0,5.0,29.78,0.0
87.0,45.0,7.0,29.48,0.01
90.0,47.0,5.0,29.97,0.01
52.0,33.0,7.0,30.04,0.0
69.0,80.0,8.0,29.91,0.0
97.0,34.0,17.0,29.62,0.04
61.0,68.0,11.0,30.13,0.0
63.0,63.0,3.0,29.67,0.0
100.0,45.0,0.0,29.85,0.01
77.0,54.0,15.0,29.86,0.0
94.0,55.0,13.0,30.0,0.04
70.0,66.0,8.0,30.2,0.0
94.0,55.0,8.0,29.92,0.01
64.0,53.0,0.0,29.99,0.0
52.0,78.0,6.0,30.18,0.0
87.0,67.0,6.0,29.82,0.01
49.0,65.0,9.0,30.09,0.0
63.0,48.0,18.0,29.94,0.0
77.0,46.0,18.0,29.97,0.0
58.0,61.0,13.0,29.81,0.0
42.0,90.0,6.0,29.73,0.0
72.0,33.0,6.0,30.12,0.0
38.0,58.0,7.0,29.95,0.0
40.0,42.0,16.0,29.98,0.0
38.0,11.0,20.0,30.22,0.0
51.0,42.0,6.0,30.4,0.0
70.0,83.0,15.0,29.88,0.0
44.0,60.0,8.0,29.74,0.0
89.0,41.0,7.0,30.23,0.0
90.0,62.0,11.0,30.26,0.01
25.0,51.0,14.0,29.74,0.01
93.0,38.0,5.0,29.94,0.0
48.0,38.0,18.0,29.84,0.0
19.0,52.0,10.0,30.05,0.0
71.0,47.0,3.0,30.06,0.0
93.0,45.0,9.0,29.93,0.01
67.0,81.0,7.0,29.93,0.0
83.0,68.0,9.0,29.93,0.01
62.0,73.0,16.0,30.23,0.0
50.0,61.0,16.0,29.77,0.0
74.0,83.0,18.0,29.73,0.0
75.0,59.0,14.0,30.43,0.0
28.0,62.0,15.0,29.82,0.0
20.0,63.0,23.0,29.89,0.0
60.0,40.0,8.0,29.85,0.0
50.0,52.0,9.0,29.71,0.0
65.0,42.0,8.0,29.97,0.01
71.0,75.0,10.0,30.01,0.01
90.0,64.0,13.0,29.65,0.0
65.0,83.0,22.0,29.93,0.0
87.0,73.0,8.0,29.88,0.01
90.0,57.0,9.0,29.81,0.01
83.0,47.0,9.0,30.28,0.01
43.0,32.0,22.0,29.93,0.0
14.0,66.0,8.0,30.23,0.0
38.0,32.0,24.0,29.9,0.0
86.0,37.0,13.0,30.18,0.01
56.0,79.0,8.0,29.72,0.0
88.0,70.0,10.0,29.94,0.01
58.0,25.0,7.0,30.3,0.0
62.0,73.0,13.0,30.26,0.0
87.0,67.0,5.0,29.83,0.0
69.0,75.0,11.0,29.92,0.0
100.0,59.0,5.0,29.92,0.0
87.0,73.0,17.0,29.5,0.0
55.0,10.0,23.0,29.8,0.0
36.0,47.0,0.0,30.16,0.0
72.0,53.0,16.0,29.82,0.0
87.0,78.0,3.0,30.2,0.0
44.0,72.0,14.0,30.12,0.01
81.0,61.0,8.0,29.92,0.0
57.0,67.0,11.0,30.21,0.0
90.0,73.0,11.0,29.81,0.01
89.0,75.0,36.0,29.15,0.17
60.0,20.0,8.0,30.08,0.01
56.0,43.0,18.0,30.41,0.01
80.0,30.0,20.0,30.08,0.01
66.0,29.0,10.0,29.95,0.01
84.0,75.0,24.0,29.69,0.01
86.0,49.0,18.0,29.83,0.0
66.0,45.0,20.0,30.09,0.0
89.0,73.0,7.0,29.89,0.01
60.0,41.0,16.0,29.89,0.0
30.0,30.0,11.0,30.42,0.0
38.0,50.0,10.0,30.34,0.0
68.0,64.0,6.0,30.25,0.0
90.0,66.0,8.0,30.08,0.01
89.0,75.0,5.0,29.59,0.01
37.0,35.0,3.0,30.14,0.01
44.0,22.0,15.0,30.43,0.0
82.0,42.0,7.0,30.29,0.01
49.0,27.0,17.0,29.88,0.01
83.0,75.0,7.0,30.07,0.01
42.0,26.0,24.0,29.94,0.01
54.0,30.0,21.0,30.2,0.01
37.0,48.0,28.0,30.11,0.01
100.0,61.0,7.0,29.89,0.0
47.0,68.0,10.0,29.87,0.0
78.0,20.0,3.0,30.25,0.01
49.0,19.0,13.0,30.47,0.0
69.0,55.0,11.0,29.88,0.0
85.0,31.0,14.0,30.2,0.01
74.0,74.0,8.0,29.78,0.0
63.0,61.0,20.0,30.34,0.01
34.0,30.0,18.0,30.4,0.0
54.0,13.0,11.0,30.17,0.0
63.0,45.0,0.0,30.59,0.0
45.0,69.0,20.0,29.78,0.0
82.0,75.0,0.0,29.85,0.0
72.0,33.0,6.0,30.05,0.01
64.0,51.0,7.0,30.22,0.0
48.0,34.0,9.0,30.46,0.01
60.0,57.0,8.0,30.05,0.0
54.0,66.0,15.0,30.21,0.0
83.0,51.0,6.0,30.16,0.01
41.0,48.0,14.0,30.08,0.0
62.0,56.0,11.0,30.09,0.01
71.0,77.0,13.0,29.85,0.01
71.0,50.0,7.0,29.98,0.0
70.0,84.0,24.0,29.85,0.01
54.0,74.0,17.0,30.25,0.0
66.0,48.0,9.0,30.16,0.0
68.0,63.0,0.0,29.96,0.01
40.0,32.0,13.0,30.37,0.0
70.0,34.0,9.0,29.84,0.0
90.0,59.0,8.0,29.8,0.0
56.0,29.0,13.0,29.89,0.01
84.0,75.0,5.0,29.83,0.36
89.0,36.0,14.0,29.76,0.0
75.0,54.0,7.0,30.32,0.01
81.0,61.0,10.0,30.16,0.0
53.0,89.0,14.0,29.85,0.0
72.0,84.0,8.0,29.56,0.0
75.0,54.0,22.0,29.94,0.01
73.0,37.0,5.0,30.38,0.01
30.0,16.0,5.0,30.56,0.0
64.0,75.0,14.0,30.13,0.0
56.0,80.0,13.0,30.26,0.01
64.0,51.0,20.0,29.88,0.0
50.0,85.0,15.0,29.86,0.0
93.0,30.0,6.0,29.8,0.01
75.0,54.0,0.0,30.26,0.0
54.0,29.0,19.0,29.79,0.01
96.0,51.0,8.0,30.45,0.01
85.0,31.0,8.0,29.83,0.06
33.0,48.0,13.0,30.46,0.01
87.0,72.0,10.0,29.82,0.0
73.0,39.0,7.0,29.76,0.0
56.0,62.0,16.0,30.09,0.0
40.0,25.0,11.0,30.53,0.0
46.0,26.0,16.0,29.97,0.0
86.0,53.0,0.0,30.19,0.0
85.0,79.0,3.0,29.91,0.01
90.0,64.0,5.0,30.0,0.01
74.0,48.0,11.0,29.48,0.01
62.0,39.0,13.0,29.96,0.0
72.0,57.0,5.0,30.0,0.01
41.0,42.0,15.0,29.99,0.0
90.0,65.0,0.0,29.73,0.01
50.0,34.0,6.0,29.83,0.01
35.0,67.0,13.0,30.11,0.0
51.0,69.0,7.0,29.86,0.0
63.0,45.0,10.0,30.24,0.0
37.0,44.0,9.0,30.22,0.0
50.0,51.0,20.0,29.65,0.0
41.0,29.0,14.0,29.95,0.0
50.0,48.0,15.0,29.98,0.01
77.0,53.0,14.0,29.73,0.01
69.0,32.0,21.0,29.48,0.0
89.0,42.0,7.0,29.71,0.01
88.0,61.0,11.0,30.07,0.01
74.0,77.0,10.0,30.0,0.01
89.0,46.0,6.0,30.19,0.0
25.0,55.0,0.0,30.42,0.0
48.0,37.0,11.0,29.97,0.0
56.0,77.0,11.0,30.04,0.0
100.0,39.0,7.0,30.03,0.01
100.0,45.0,6.0,29.93,0.01
92.0,32.0,22.0,30.07,0.01
93.0,39.0,6.0,29.69,0.01
39.0,61.0,11.0,30.1,0.0
47.0,77.0,11.0,29.98,0.01
40.0,15.0,17.0,29.92,0.0
77.0,49.0,9.0,29.43,0.0
48.0,38.0,18.0,30.27,0.01
52.0,34.0,15.0,30.33,0.01
26.0,61.0,22.0,30.01,0.01
40.0,84.0,13.0,30.01,0.0
71.0,73.0,7.0,29.99,0.0
77.0,47.0,21.0,30.04,0.0
87.0,56.0,3.0,29.92,0.0
61.0,72.0,10.0,29.95,0.0
42.0,43.0,3.0,30.45,0.0
83.0,50.0,31.0,29.76,0.03
68.0,48.0,18.0,30.18,0.0
67.0,62.0,9.0,30.11,0.01
27.0,72.0,11.0,30.06,0.01
34.0,80.0,5.0,29.91,0.0
55.0,44.0,21.0,30.21,0.0
62.0,73.0,13.0,30.29,0.0
43.0,43.0,16.0,29.85,0.0
94.0,50.0,5.0,29.9,0.01
59.0,37.0,13.0,29.9,0.0
26.0,60.0,16.0,29.93,0.0
53.0,39.0,0.0,30.22,0.0
89.0,53.0,5.0,30.08,0.0
78.0,61.0,14.0,29.73,0.0
100.0,42.0,0.0,29.88,0.01
63.0,61.0,8.0,30.3,0.01
86.0,41.0,6.0,29.89,0.0
56.0,30.0,7.0,30.47,0.0
82.0,46.0,20.0,29.67,0.01
100.0,44.0,10.0,30.35,0.01
83.0,50.0,20.0,29.4,0.01
86.0,39.0,0.0,30.51,0.01
34.0,79.0,8.0,29.96,0.0
79.0,41.0,0.0,30.08,0.0
43.0,33.0,11.0,30.37,0.0
80.0,55.0,7.0,29.93,0.0
37.0,36.0,19.0,29.89,0.01
56.0,34.0,0.0,30.26,0.01
51.0,71.0,23.0,29.72,0.01
59.0,68.0,11.0,30.26,0.01
36.0,74.0,6.0,29.83,0.0
61.0,72.0,20.0,30.07,0.0
53.0,39.0,18.0,29.76,0.0
38.0,34.0,9.0,29.96,0.01
54.0,33.0,23.0,29.53,0.01
84.0,67.0,5.0,29.93,0.01
81.0,67.0,9.0,30.06,0.01
93.0,50.0,8.0,29.86,0.0
74.0,50.0,17.0,29.69,0.0
49.0,79.0,14.0,29.92,0.0
47.0,79.0,8.0,30.05,0.0
55.0,38.0,23.0,30.01,0.0
44.0,72.0,5.0,30.26,0.0
85.0,34.0,14.0,30.03,0.0
86.0,43.0,0.0,29.7,0.01
52.0,76.0,14.0,30.04,0.0
94.0,48.0,15.0,29.21,0.01
82.0,78.0,10.0,30.09,0.0
67.0,79.0,9.0,29.62,0.0
24.0,61.0,13.0,29.91,0.0
74.0,73.0,7.0,30.1,0.0
87.0,32.0,15.0,29.79,0.02
100.0,73.0,7.0,29.85,0.01
79.0,46.0,16.0,29.92,0.01
80.0,55.0,9.0,29.95,0.0
96.0,50.0,28.0,29.16,0.01
32.0,36.0,17.0,29.94,0.0
64.0,76.0,9.0,30.08,0.0
51.0,40.0,9.0,30.02,0.0
42.0,36.0,6.0,30.37,0.01
84.0,66.0,15.0,30.12,0.0
57.0,38.0,16.0,29.64,0.0
32.0,60.0,17.0,30.0,0.0
70.0,39.0,6.0,30.8,0.0
62.0,24.0,13.0,30.52,0.0
55.0,75.0,5.0,29.9,0.0
68.0,46.0,6.0,30.26,0.01
76.0,70.0,11.0,29.88,0.01
84.0,66.0,6.0,29.63,0.0
93.0,48.0,10.0,29.85,0.23
67.0,84.0,16.0,29.98,0.0
66.0,53.0,9.0,29.98,0.0
62.0,36.0,7.0,30.04,0.0
82.0,57.0,6.0,30.09,0.01
71.0,43.0,0.0,30.15,0.0
44.0,45.0,16.0,29.94,0.0
48.0,35.0,10.0,30.16,0.0
61.0,33.0,0.0,30.13,0.0
86.0,27.0,6.0,29.91,0.01
78.0,62.0,5.0,30.25,0.0
51.0,81.0,10.0,29.93,0.0
71.0,44.0,6.0,29.87,0.01
43.0,30.0,21.0,30.04,0.0
77.0,49.0,7.0,30.19,0.0
55.0,26.0,7.0,30.63,0.0
74.0,49.0,25.0,29.44,0.01
77.0,56.0,9.0,30.28,0.0
66.0,51.0,15.0,30.08,0.0
89.0,48.0,0.0,29.93,0.0
53.0,40.0,15.0,30.31,0.0
57.0,35.0,3.0,30.19,0.01
68.0,42.0,18.0,30.05,0.0
57.0,67.0,9.0,30.2,0.0
66.0,49.0,15.0,29.78,0.0
73.0,72.0,10.0,30.2,0.0
65.0,36.0,6.0,29.82,0.01
84.0,71.0,14.0,29.83,0.0
63.0,66.0,5.0,30.26,0.0
79.0,73.0,7.0,30.12,0.01
35.0,88.0,13.0,29.77,0.0
81.0,58.0,14.0,29.89,0.01
100.0,46.0,16.0,29.73,0.01
78.0,28.0,9.0,30.13,0.01
67.0,74.0,10.0,29.94,0.0
83.0,48.0,3.0,30.09,0.0
78.0,73.0,14.0,29.73,0.01
54.0,46.0,21.0,30.17,0.01
89.0,75.0,5.0,29.77,0.01
89.0,48.0,3.0,29.9,0.1
87.0,48.0,16.0,29.91,0.01
87.0,61.0,7.0,29.79,0.0
45.0,17.0,16.0,30.41,0.0
78.0,66.0,7.0,29.8,0.0
32.0,50.0,23.0,30.41,0.0
45.0,89.0,14.0,29.83,0.0
71.0,50.0,6.0,29.94,0.0
63.0,40.0,17.0,29.75,0.0
80.0,53.0,7.0,30.02,0.01
100.0,64.0,9.0,29.97,0.01
97.0,47.0,0.0,30.02,0.01
82.0,35.0,10.0,30.27,0.0
78.0,58.0,13.0,29.86,0.01
26.0,38.0,8.0,30.46,0.0
38.0,33.0,14.0,30.06,0.0
90.0,64.0,14.0,30.12,0.0
69.0,78.0,7.0,29.91,0.0
67.0,60.0,11.0,29.91,0.01
69.0,57.0,21.0,30.28,0.01
32.0,52.0,3.0,29.98,0.01
71.0,77.0,10.0,30.04,0.0
92.0,33.0,16.0,30.04,0.02
41.0,41.0,21.0,29.9,0.0
61.0,79.0,5.0,29.84,0.01
48.0,38.0,17.0,30.05,0.0
50.0,77.0,5.0,30.13,0.0
38.0,79.0,11.0,30.03,0.01
46.0,47.0,14.0,29.94,0.01
94.0,72.0,3.0,30.03,0.01
87.0,64.0,5.0,30.16,0.0
70.0,35.0,13.0,30.1,0.01
79.0,39.0,14.0,30.13,0.01
43.0,78.0,8.0,30.11,0.01
70.0,64.0,11.0,29.67,0.01
78.0,66.0,8.0,30.05,0.0
39.0,19.0,20.0,30.49,0.0
87.0,66.0,9.0,29.99,0.0
81.0,28.0,3.0,30.15,0.01
64.0,91.0,13.0,29.93,0.0
67.0,80.0,17.0,29.95,0.01
49.0,33.0,5.0,30.33,0.0
100.0,56.0,7.0,29.89,0.0
93.0,45.0,10.0,29.75,0.01
61.0,72.0,16.0,30.02,0.0
77.0,53.0,8.0,30.32,0.0
85.0,34.0,7.0,29.76,0.01
58.0,48.0,6.0,30.39,0.0
57.0,36.0,6.0,29.97,0.0
63.0,68.0,7.0,29.84,0.0
86.0,38.0,7.0,30.19,0.0
87.0,48.0,13.0,30.22,0.07
60.0,62.0,15.0,29.97,0.0
67.0,55.0,10.0,30.13,0.01
84.0,71.0,10.0,29.71,0.0
54.0,77.0,8.0,30.17,0.0
34.0,18.0,20.0,30.27,0.0
65.0,40.0,14.0,30.26,0.01
34.0,20.0,15.0,30.63,0.0
31.0,46.0,13.0,30.13,0.0
72.0,53.0,0.0,29.83,0.0
43.0,19.0,14.0,30.28,0.0
84.0,58.0,14.0,29.84,0.01
93.0,32.0,21.0,29.99,0.02
87.0,70.0,8.0,29.73,0.0
32.0,36.0,22.0,29.93,0.0
85.0,77.0,9.0,29.69,0.01
89.0,53.0,5.0,29.98,0.0
34.0,72.0,16.0,30.03,0.0
43.0,74.0,10.0,30.32,0.0
48.0,78.0,8.0,29.9,0.01
57.0,83.0,14.0,29.9,0.0
46.0,74.0,7.0,30.05,0.01
65.0,38.0,8.0,29.9,0.0
94.0,71.0,9.0,30.1,0.0
86.0,52.0,18.0,29.88,0.02
53.0,69.0,10.0,29.94,0.01
60.0,79.0,0.0,29.99,0.0
83.0,70.0,11.0,29.88,0.01
69.0,81.0,13.0,29.74,0.01
57.0,41.0,15.0,30.01,0.0
78.0,59.0,0.0,29.9,0.0
48.0,78.0,8.0,29.94,0.01
87.0,43.0,21.0,29.55,0.01
100.0,53.0,9.0,29.54,0.01
93.0,49.0,7.0,29.48,0.01
56.0,63.0,17.0,29.78,0.01
88.0,59.0,5.0,29.84,0.01
92.0,32.0,18.0,29.99,0.04
83.0,59.0,5.0,29.81,0.0
55.0,85.0,7.0,29.9,0.0
45.0,74.0,3.0,30.34,0.01
55.0,27.0,22.0,30.29,0.0
42.0,26.0,14.0,30.33,0.0
54.0,77.0,6.0,29.94,0.01
30.0,72.0,15.0,30.02,0.0
46.0,51.0,7.0,30.32,0.0
96.0,68.0,6.0,29.92,0.01
90.0,58.0,9.0,29.99,0.01
72.0,79.0,10.0,29.88,0.0
94.0,72.0,9.0,30.03,0.01
89.0,75.0,6.0,29.87,0.01
48.0,34.0,23.0,30.13,0.01
45.0,81.0,9.0,29.99,0.0
38.0,29.0,15.0,30.22,0.01
83.0,70.0,5.0,30.11,0.01
53.0,41.0,6.0,30.37,0.0
39.0,58.0,14.0,29.93,0.0
26.0,36.0,22.0,30.16,0.0
66.0,47.0,8.0,30.03,0.0
28.0,42.0,20.0,29.99,0.0
43.0,18.0,16.0,30.32,0.0
81.0,63.0,0.0,30.05,0.01
39.0,68.0,11.0,29.97,0.01
80.0,43.0,10.0,29.91,0.0
51.0,87.0,6.0,30.08,0.0
76.0,35.0,8.0,30.12,0.01
47.0,28.0,23.0,30.1,0.01
87.0,63.0,0.0,30.02,0.01
64.0,70.0,10.0,30.33,0.01
62.0,62.0,15.0,30.01,0.0
97.0,58.0,24.0,29.96,0.01
71.0,43.0,20.0,29.98,0.01
85.0,29.0,23.0,29.63,0.01
51.0,27.0,14.0,30.3,0.0
52.0,74.0,10.0,30.23,0.0
55.0,40.0,17.0,30.64,0.0
59.0,52.0,3.0,29.77,0.0
29.0,33.0,3.0,30.11,0.0
58.0,64.0,8.0,29.83,0.0
56.0,59.0,14.0,29.88,0.0
81.0,27.0,24.0,29.72,0.01
80.0,50.0,21.0,29.85,0.0
50.0,74.0,7.0,29.81,0.0
81.0,65.0,14.0,30.2,0.0
73.0,72.0,9.0,30.02,0.0
40.0,34.0,21.0,29.68,0.0
90.0,63.0,7.0,29.8,0.0
97.0,58.0,7.0,29.97,0.01
87.0,72.0,5.0,29.94,0.01
66.0,50.0,15.0,30.01,0.0
57.0,72.0,6.0,30.0,0.0
53.0,67.0,7.0,30.29,0.0
81.0,43.0,13.0,29.99,0.01
43.0,76.0,11.0,29.98,0.01
94.0,73.0,8.0,29.85,0.01
69.0,52.0,17.0,30.05,0.0
65.0,44.0,21.0,29.61,0.01
61.0,31.0,5.0,30.37,0.0
44.0,81.0,13.0,29.96,0.01
71.0,71.0,10.0,30.04,0.0
61.0,71.0,7.0,30.02,0.0
50.0,32.0,8.0,29.96,0.0
60.0,76.0,16.0,30.13,0.0
83.0,50.0,7.0,29.8,0.01
94.0,66.0,0.0,29.79,0.01
81.0,34.0,22.0,29.54,0.01
81.0,71.0,8.0,30.05,0.0
79.0,81.0,10.0,30.24,0.01
31.0,61.0,10.0,29.87,0.0
75.0,58.0,6.0,30.1,0.01
92.0,51.0,10.0,29.95,0.0
76.0,36.0,9.0,30.32,0.01
93.0,66.0,9.0,30.03,0.0
100.0,49.0,0.0,29.85,0.0
82.0,34.0,16.0,29.59,0.01
63.0,68.0,7.0,30.18,0.0
62.0,37.0,6.0,30.02,0.0
78.0,60.0,11.0,29.9,0.0
41.0,39.0,33.0,29.67,0.0
37.0,75.0,11.0,30.11,0.0
82.0,81.0,10.0,29.9,0.0
89.0,77.0,8.0,29.86,0.01
78.0,59.0,0.0,30.14,0.0
86.0,40.0,11.0,29.64,0.01
46.0,61.0,14.0,30.29,0.0
73.0,32.0,0.0,30.45,0.0
82.0,36.0,7.0,30.1,0.0
79.0,46.0,11.0,30.09,0.01
64.0,52.0,7.0,30.15,0.0
